Tournament,Stage,Match Type,Map,Team,Agent,Total Wins By Map,Total Loss By Map,Total Maps Played,Year
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,BOOM Esports,omen,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,BOOM Esports,viper,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,BOOM Esports,breach,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,BOOM Esports,neon,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,Nongshim RedForce,omen,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,Nongshim RedForce,cypher,0,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,Nongshim RedForce,neon,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,Nongshim RedForce,fade,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,Nongshim RedForce,iso,0,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,Nongshim RedForce,viper,1,0,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,Nongshim RedForce,deadlock,1,0,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,Team Secret,tejo,0,2,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,Team Secret,omen,1,2,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,Team Secret,breach,0,2,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,Team Secret,cypher,0,2,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,Team Secret,waylay,0,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,Team Secret,raze,1,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,Team Secret,viper,1,0,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,Team Secret,fade,1,0,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,Team Secret,iso,1,0,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,ZETA DIVISION,omen,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,ZETA DIVISION,vyse,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,ZETA DIVISION,sova,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,ZETA DIVISION,raze,1,0,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,ZETA DIVISION,iso,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,ZETA DIVISION,neon,1,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,DetonatioN FocusMe,omen,0,4,4,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,DetonatioN FocusMe,viper,0,4,4,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,DetonatioN FocusMe,vyse,0,3,4,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,DetonatioN FocusMe,fade,0,3,4,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,DetonatioN FocusMe,raze,0,3,4,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,DetonatioN FocusMe,tejo,0,1,4,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,DetonatioN FocusMe,breach,0,1,4,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,DetonatioN FocusMe,neon,0,1,4,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,Global Esports,tejo,1,2,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,Global Esports,omen,1,2,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,Global Esports,yoru,1,2,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,Global Esports,breach,1,2,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Lotus,Global Esports,cypher,1,2,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Rex Regum Qeon,tejo,1,2,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Rex Regum Qeon,yoru,1,2,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Rex Regum Qeon,vyse,0,2,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Rex Regum Qeon,kayo,0,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Rex Regum Qeon,astra,1,2,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Rex Regum Qeon,neon,1,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Rex Regum Qeon,killjoy,1,0,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Paper Rex,yoru,0,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Paper Rex,vyse,1,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Paper Rex,fade,1,2,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Paper Rex,astra,1,2,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Paper Rex,phoenix,1,2,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Paper Rex,jett,1,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Paper Rex,killjoy,0,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Gen.G,tejo,2,0,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Gen.G,neon,2,0,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Gen.G,killjoy,2,0,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Gen.G,kayo,2,0,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Gen.G,astra,2,0,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,TALON,tejo,0,2,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,TALON,yoru,0,3,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,TALON,vyse,0,3,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,TALON,fade,0,2,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,TALON,astra,0,3,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,TALON,cypher,0,2,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,T1,yoru,1,0,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,T1,sova,1,0,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,T1,neon,1,0,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,T1,killjoy,1,0,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,T1,astra,1,0,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,BOOM Esports,tejo,1,0,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,BOOM Esports,killjoy,1,0,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,BOOM Esports,jett,1,0,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,BOOM Esports,kayo,1,0,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,BOOM Esports,astra,1,0,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Nongshim RedForce,tejo,2,1,4,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Nongshim RedForce,vyse,3,1,4,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Nongshim RedForce,neon,3,1,4,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Nongshim RedForce,killjoy,3,1,4,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Nongshim RedForce,astra,3,1,4,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Nongshim RedForce,sova,1,0,4,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Team Secret,yoru,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Team Secret,vyse,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Team Secret,sova,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Team Secret,astra,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Team Secret,chamber,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,ZETA DIVISION,tejo,1,0,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,ZETA DIVISION,yoru,1,0,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,ZETA DIVISION,vyse,1,0,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,ZETA DIVISION,killjoy,1,0,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,ZETA DIVISION,astra,1,0,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,DetonatioN FocusMe,yoru,0,2,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,DetonatioN FocusMe,vyse,0,2,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,DetonatioN FocusMe,sova,0,2,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,DetonatioN FocusMe,astra,0,2,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,DetonatioN FocusMe,chamber,0,2,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Global Esports,vyse,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Global Esports,sova,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Global Esports,killjoy,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Global Esports,jett,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Pearl,Global Esports,astra,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,Rex Regum Qeon,tejo,0,2,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,Rex Regum Qeon,breach,0,2,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,Rex Regum Qeon,vyse,0,2,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,Rex Regum Qeon,neon,0,2,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,Rex Regum Qeon,brimstone,0,2,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,Paper Rex,tejo,1,1,5,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,Paper Rex,breach,3,2,5,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,Paper Rex,vyse,1,1,5,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,Paper Rex,neon,3,2,5,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,Paper Rex,brimstone,3,2,5,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,Paper Rex,killjoy,2,1,5,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,Paper Rex,raze,2,1,5,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,Gen.G,tejo,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,Gen.G,breach,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,Gen.G,cypher,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,Gen.G,neon,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,Gen.G,brimstone,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,DRX,tejo,3,0,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,DRX,breach,3,0,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,DRX,cypher,3,0,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,DRX,neon,3,0,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,DRX,brimstone,3,0,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,TALON,tejo,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,TALON,breach,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,TALON,cypher,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,TALON,brimstone,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,TALON,waylay,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,T1,tejo,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,T1,breach,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,T1,vyse,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,T1,neon,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,T1,brimstone,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,BOOM Esports,tejo,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,BOOM Esports,breach,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,BOOM Esports,neon,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,BOOM Esports,killjoy,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,BOOM Esports,brimstone,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,Nongshim RedForce,tejo,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,Nongshim RedForce,breach,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,Nongshim RedForce,cypher,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,Nongshim RedForce,neon,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,Nongshim RedForce,brimstone,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,Team Secret,tejo,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,Team Secret,breach,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,Team Secret,cypher,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,Team Secret,neon,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,Team Secret,brimstone,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,ZETA DIVISION,tejo,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,ZETA DIVISION,breach,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,ZETA DIVISION,vyse,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,ZETA DIVISION,raze,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,ZETA DIVISION,brimstone,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,DetonatioN FocusMe,tejo,0,2,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,DetonatioN FocusMe,breach,0,2,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,DetonatioN FocusMe,vyse,0,2,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,DetonatioN FocusMe,raze,0,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,DetonatioN FocusMe,brimstone,0,2,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Fracture,DetonatioN FocusMe,neon,0,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Rex Regum Qeon,tejo,1,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Rex Regum Qeon,yoru,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Rex Regum Qeon,viper,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Rex Regum Qeon,breach,1,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Rex Regum Qeon,astra,0,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Rex Regum Qeon,omen,2,0,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Rex Regum Qeon,fade,1,0,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Rex Regum Qeon,raze,1,0,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Paper Rex,omen,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Paper Rex,yoru,1,0,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Paper Rex,viper,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Paper Rex,fade,1,0,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Paper Rex,raze,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Paper Rex,jett,0,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Paper Rex,skye,0,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Gen.G,omen,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Gen.G,yoru,0,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Gen.G,viper,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Gen.G,fade,0,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Gen.G,raze,0,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Gen.G,tejo,1,0,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Gen.G,neon,1,0,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Gen.G,deadlock,1,0,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,DRX,tejo,2,0,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,DRX,omen,2,0,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,DRX,viper,2,0,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,DRX,neon,1,0,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,DRX,raze,1,0,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,DRX,yoru,1,0,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,DRX,breach,1,0,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,TALON,tejo,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,TALON,omen,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,TALON,cypher,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,TALON,jett,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,TALON,deadlock,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,T1,omen,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,T1,yoru,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,T1,viper,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,T1,fade,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,T1,raze,1,1,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,BOOM Esports,tejo,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,BOOM Esports,omen,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,BOOM Esports,yoru,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,BOOM Esports,viper,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,BOOM Esports,deadlock,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Nongshim RedForce,tejo,3,1,4,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Nongshim RedForce,omen,3,1,4,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Nongshim RedForce,viper,3,1,4,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Nongshim RedForce,deadlock,3,1,4,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Nongshim RedForce,waylay,1,1,4,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Nongshim RedForce,neon,2,0,4,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Team Secret,omen,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Team Secret,yoru,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Team Secret,viper,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Team Secret,fade,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Team Secret,raze,0,1,1,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,ZETA DIVISION,tejo,2,2,4,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,ZETA DIVISION,omen,2,2,4,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,ZETA DIVISION,yoru,2,2,4,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,ZETA DIVISION,viper,2,2,4,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,ZETA DIVISION,breach,2,2,4,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Global Esports,cypher,0,2,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Global Esports,fade,0,2,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Global Esports,raze,0,2,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Global Esports,astra,0,2,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Split,Global Esports,deadlock,0,2,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,Rex Regum Qeon,omen,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,Rex Regum Qeon,yoru,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,Rex Regum Qeon,cypher,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,Rex Regum Qeon,sova,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,Rex Regum Qeon,iso,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,Paper Rex,tejo,0,2,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,Paper Rex,omen,0,2,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,Paper Rex,yoru,0,2,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,Paper Rex,breach,0,2,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,Paper Rex,cypher,0,2,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,Gen.G,tejo,3,2,5,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,Gen.G,omen,3,2,5,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,Gen.G,viper,3,2,5,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,Gen.G,neon,3,2,5,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,Gen.G,killjoy,3,2,5,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,DRX,omen,2,0,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,DRX,cypher,2,0,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,DRX,sova,1,0,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,DRX,neon,1,0,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,DRX,jett,2,0,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,DRX,tejo,1,0,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,DRX,yoru,1,0,2,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,TALON,omen,4,1,5,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,TALON,yoru,4,1,5,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,TALON,cypher,4,1,5,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,TALON,sova,1,1,5,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,TALON,iso,1,1,5,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,TALON,tejo,3,0,5,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,TALON,deadlock,3,0,5,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,T1,omen,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,T1,yoru,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,T1,cypher,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,T1,sova,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,T1,iso,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,BOOM Esports,omen,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,BOOM Esports,breach,2,0,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,BOOM Esports,cypher,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,BOOM Esports,sova,2,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,BOOM Esports,neon,2,0,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,BOOM Esports,yoru,0,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,BOOM Esports,iso,0,1,3,2025
VCT 2025: Pacific Stage 1,All Stages,All Match Types,Haven,Nongshim RedForce,tejo,1,0,2,2025
