Tournament,Stage,Match Type,Map,Team,Agent,Total Wins By Map,Total Loss By Map,Total Maps Played,Year
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Bilibili Gaming,tejo,0,2,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Bilibili Gaming,breach,0,2,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Bilibili Gaming,omen,0,2,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Bilibili Gaming,yoru,0,2,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Bilibili Gaming,viper,0,2,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Xi Lai Gaming,tejo,1,0,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Xi Lai Gaming,breach,1,0,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Xi Lai Gaming,omen,1,0,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Xi Lai Gaming,cypher,1,0,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Xi Lai Gaming,waylay,1,0,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Wolves Esports,tejo,1,0,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Wolves Esports,omen,1,0,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Wolves Esports,viper,1,0,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Wolves Esports,cypher,1,0,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Wolves Esports,raze,1,0,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,EDward Gaming,omen,1,1,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,EDward Gaming,cypher,1,1,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,EDward Gaming,neon,1,1,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,EDward Gaming,fade,1,1,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,EDward Gaming,iso,1,1,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Dragon Ranger Gaming,breach,1,1,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Dragon Ranger Gaming,omen,1,1,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Dragon Ranger Gaming,yoru,1,1,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Dragon Ranger Gaming,cypher,1,1,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Dragon Ranger Gaming,fade,0,1,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Dragon Ranger Gaming,tejo,1,0,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Titan Esports Club,tejo,2,0,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Titan Esports Club,breach,1,0,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Titan Esports Club,omen,2,0,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Titan Esports Club,deadlock,2,0,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Titan Esports Club,raze,2,0,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Titan Esports Club,viper,1,0,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Trace Esports,tejo,3,1,4,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Trace Esports,breach,3,1,4,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Trace Esports,omen,3,1,4,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Trace Esports,yoru,3,1,4,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Trace Esports,viper,3,1,4,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Nova Esports,vyse,2,2,4,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Nova Esports,astra,2,2,4,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Nova Esports,deadlock,2,2,4,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Nova Esports,raze,2,2,4,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,Nova Esports,skye,2,2,4,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,TYLOO,tejo,0,1,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,TYLOO,breach,0,1,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,TYLOO,omen,1,2,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,TYLOO,yoru,1,2,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,TYLOO,viper,1,2,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,TYLOO,fade,1,1,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,TYLOO,raze,1,1,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,All Gamers,tejo,0,2,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,All Gamers,breach,0,1,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,All Gamers,omen,0,1,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,All Gamers,cypher,0,1,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,All Gamers,waylay,0,1,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,All Gamers,yoru,0,1,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,All Gamers,vyse,0,1,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,All Gamers,astra,0,1,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,All Gamers,deadlock,0,1,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,JDG Esports,tejo,1,0,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,JDG Esports,breach,1,0,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,JDG Esports,omen,1,0,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,JDG Esports,yoru,1,0,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,JDG Esports,viper,1,0,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,FunPlus Phoenix,tejo,0,2,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,FunPlus Phoenix,breach,0,2,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,FunPlus Phoenix,omen,0,2,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,FunPlus Phoenix,yoru,0,2,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Split,FunPlus Phoenix,viper,0,2,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Bilibili Gaming,tejo,1,3,4,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Bilibili Gaming,breach,1,3,4,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Bilibili Gaming,omen,1,3,4,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Bilibili Gaming,yoru,1,3,4,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Bilibili Gaming,cypher,1,3,4,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Xi Lai Gaming,tejo,2,0,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Xi Lai Gaming,breach,2,0,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Xi Lai Gaming,omen,2,0,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Xi Lai Gaming,yoru,2,0,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Xi Lai Gaming,cypher,2,0,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Wolves Esports,tejo,1,1,4,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Wolves Esports,breach,3,1,4,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Wolves Esports,omen,3,1,4,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Wolves Esports,yoru,1,1,4,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Wolves Esports,cypher,3,1,4,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Wolves Esports,neon,2,0,4,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Wolves Esports,sova,2,0,4,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,EDward Gaming,breach,2,1,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,EDward Gaming,omen,2,1,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,EDward Gaming,cypher,2,1,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,EDward Gaming,jett,1,0,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,EDward Gaming,sova,1,0,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,EDward Gaming,tejo,1,1,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,EDward Gaming,yoru,1,1,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Dragon Ranger Gaming,omen,2,0,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Dragon Ranger Gaming,yoru,2,0,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Dragon Ranger Gaming,cypher,2,0,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Dragon Ranger Gaming,sova,2,0,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Dragon Ranger Gaming,iso,2,0,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Titan Esports Club,omen,0,3,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Titan Esports Club,vyse,0,2,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Titan Esports Club,neon,0,1,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Titan Esports Club,sova,0,1,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Titan Esports Club,waylay,0,1,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Titan Esports Club,tejo,0,2,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Titan Esports Club,breach,0,2,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Titan Esports Club,jett,0,2,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Titan Esports Club,cypher,0,1,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Trace Esports,tejo,2,0,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Trace Esports,breach,2,0,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Trace Esports,omen,2,0,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Trace Esports,yoru,2,0,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,Trace Esports,cypher,2,0,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,TYLOO,breach,0,3,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,TYLOO,omen,0,3,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,TYLOO,cypher,0,3,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,TYLOO,neon,0,2,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,TYLOO,sova,0,3,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,TYLOO,jett,0,1,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,JDG Esports,omen,0,2,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,JDG Esports,yoru,0,2,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,JDG Esports,cypher,0,2,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,JDG Esports,sova,0,2,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,JDG Esports,iso,0,2,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,FunPlus Phoenix,tejo,2,1,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,FunPlus Phoenix,omen,2,1,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,FunPlus Phoenix,viper,2,1,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,FunPlus Phoenix,vyse,2,1,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Haven,FunPlus Phoenix,neon,2,1,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Bilibili Gaming,omen,2,0,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Bilibili Gaming,neon,2,0,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Bilibili Gaming,killjoy,2,0,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Bilibili Gaming,sova,2,0,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Bilibili Gaming,kayo,2,0,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Xi Lai Gaming,omen,1,0,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Xi Lai Gaming,yoru,1,0,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Xi Lai Gaming,cypher,1,0,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Xi Lai Gaming,sova,1,0,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Xi Lai Gaming,deadlock,1,0,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Wolves Esports,tejo,0,1,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Wolves Esports,omen,0,1,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Wolves Esports,yoru,0,1,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Wolves Esports,cypher,0,1,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Wolves Esports,kayo,0,1,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,EDward Gaming,omen,1,2,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,EDward Gaming,vyse,1,2,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,EDward Gaming,jett,0,1,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,EDward Gaming,sova,0,1,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,EDward Gaming,kayo,0,1,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,EDward Gaming,tejo,1,1,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,EDward Gaming,yoru,1,1,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,EDward Gaming,deadlock,1,1,3,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Dragon Ranger Gaming,omen,2,2,4,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Dragon Ranger Gaming,yoru,2,2,4,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Dragon Ranger Gaming,viper,2,2,4,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Dragon Ranger Gaming,vyse,2,2,4,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Dragon Ranger Gaming,fade,2,2,4,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Titan Esports Club,tejo,1,0,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Titan Esports Club,omen,1,0,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Titan Esports Club,jett,1,0,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Titan Esports Club,deadlock,1,0,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Titan Esports Club,kayo,1,0,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Trace Esports,tejo,0,1,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Trace Esports,omen,0,1,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Trace Esports,vyse,0,1,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Trace Esports,jett,0,1,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Trace Esports,kayo,0,1,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Nova Esports,tejo,1,1,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Nova Esports,breach,1,1,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Nova Esports,omen,1,1,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Nova Esports,yoru,1,1,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,Nova Esports,killjoy,1,1,2,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,FunPlus Phoenix,tejo,0,1,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,FunPlus Phoenix,omen,0,1,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,FunPlus Phoenix,vyse,0,1,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,FunPlus Phoenix,jett,0,1,1,2025
Champions Tour 2025: China Stage 1,All Stages,All Match Types,Ascent,FunPlus Phoenix,kayo,0,1,1,2025
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Round 1,Fracture,Team Liquid,breach,0,1,1,2025
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Round 1,Fracture,Team Liquid,cypher,0,1,1,2025
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Round 1,Fracture,Team Liquid,brimstone,0,1,1,2025
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Round 1,Fracture,Team Liquid,gekko,0,1,1,2025
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Round 1,Fracture,Team Liquid,sage,0,1,1,2025
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Round 1,Fracture,KOI,vyse,1,0,1,2025
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Round 1,Fracture,KOI,killjoy,1,0,1,2025
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Round 1,Fracture,KOI,yoru,1,0,1,2025
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Round 1,Fracture,KOI,brimstone,1,0,1,2025
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Round 1,Fracture,KOI,tejo,1,0,1,2025
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,Team Liquid,sova,1,0,1,2025
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,Team Liquid,omen,1,0,1,2025
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,Team Liquid,jett,1,0,1,2025
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,Team Liquid,kayo,1,0,1,2025
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,Team Liquid,cypher,1,0,1,2025
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,KOI,astra,0,1,1,2025
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,KOI,sova,0,1,1,2025
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,KOI,jett,0,1,1,2025
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,KOI,kayo,0,1,1,2025
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,KOI,cypher,0,1,1,2025
